D:\CarND\IMG\center_2016_11_27_23_18_37_358.jpg, D:\CarND\IMG\left_2016_11_27_23_18_37_358.jpg, D:\CarND\IMG\right_2016_11_27_23_18_37_358.jpg, -0.03799708, 1, 0, 30.19034
D:\CarND\IMG\center_2016_11_27_23_18_37_465.jpg, D:\CarND\IMG\left_2016_11_27_23_18_37_465.jpg, D:\CarND\IMG\right_2016_11_27_23_18_37_465.jpg, -0.0416142, 1, 0, 30.19028
D:\CarND\IMG\center_2016_11_27_23_18_37_569.jpg, D:\CarND\IMG\left_2016_11_27_23_18_37_569.jpg, D:\CarND\IMG\right_2016_11_27_23_18_37_569.jpg, -0.05306841, 1, 0, 30.19016
D:\CarND\IMG\center_2016_11_27_23_18_37_673.jpg, D:\CarND\IMG\left_2016_11_27_23_18_37_673.jpg, D:\CarND\IMG\right_2016_11_27_23_18_37_673.jpg, -0.05306841, 1, 0, 30.1901
D:\CarND\IMG\center_2016_11_27_23_18_37_777.jpg, D:\CarND\IMG\left_2016_11_27_23_18_37_777.jpg, D:\CarND\IMG\right_2016_11_27_23_18_37_777.jpg, -0.05306841, 1, 0, 30.19019
D:\CarND\IMG\center_2016_11_27_23_18_37_883.jpg, D:\CarND\IMG\left_2016_11_27_23_18_37_883.jpg, D:\CarND\IMG\right_2016_11_27_23_18_37_883.jpg, -0.05306841, 1, 0, 30.18976
D:\CarND\IMG\center_2016_11_27_23_18_37_993.jpg, D:\CarND\IMG\left_2016_11_27_23_18_37_993.jpg, D:\CarND\IMG\right_2016_11_27_23_18_37_993.jpg, -0.0473413, 1, 0, 30.18991
D:\CarND\IMG\center_2016_11_27_23_18_38_098.jpg, D:\CarND\IMG\left_2016_11_27_23_18_38_098.jpg, D:\CarND\IMG\right_2016_11_27_23_18_38_098.jpg, -0.03573639, 1, 0, 30.18928
D:\CarND\IMG\center_2016_11_27_23_18_38_202.jpg, D:\CarND\IMG\left_2016_11_27_23_18_38_202.jpg, D:\CarND\IMG\right_2016_11_27_23_18_38_202.jpg, -0.02187077, 1, 0, 30.19011
D:\CarND\IMG\center_2016_11_27_23_18_38_305.jpg, D:\CarND\IMG\left_2016_11_27_23_18_38_305.jpg, D:\CarND\IMG\right_2016_11_27_23_18_38_305.jpg, -0.01373225, 1, 0, 30.19014
D:\CarND\IMG\center_2016_11_27_23_18_38_406.jpg, D:\CarND\IMG\left_2016_11_27_23_18_38_406.jpg, D:\CarND\IMG\right_2016_11_27_23_18_38_406.jpg, -0.01252654, 1, 0, 30.19099
D:\CarND\IMG\center_2016_11_27_23_18_38_507.jpg, D:\CarND\IMG\left_2016_11_27_23_18_38_507.jpg, D:\CarND\IMG\right_2016_11_27_23_18_38_507.jpg, -0.01252654, 1, 0, 30.1902
D:\CarND\IMG\center_2016_11_27_23_18_38_608.jpg, D:\CarND\IMG\left_2016_11_27_23_18_38_608.jpg, D:\CarND\IMG\right_2016_11_27_23_18_38_608.jpg, -0.01252654, 1, 0, 30.19012
D:\CarND\IMG\center_2016_11_27_23_18_38_711.jpg, D:\CarND\IMG\left_2016_11_27_23_18_38_711.jpg, D:\CarND\IMG\right_2016_11_27_23_18_38_711.jpg, -0.02654287, 1, 0, 30.19
D:\CarND\IMG\center_2016_11_27_23_18_38_815.jpg, D:\CarND\IMG\left_2016_11_27_23_18_38_815.jpg, D:\CarND\IMG\right_2016_11_27_23_18_38_815.jpg, -0.05201342, 1, 0, 30.18965
D:\CarND\IMG\center_2016_11_27_23_18_38_925.jpg, D:\CarND\IMG\left_2016_11_27_23_18_38_925.jpg, D:\CarND\IMG\right_2016_11_27_23_18_38_925.jpg, -0.06346763, 1, 0, 30.18802
D:\CarND\IMG\center_2016_11_27_23_18_39_026.jpg, D:\CarND\IMG\left_2016_11_27_23_18_39_026.jpg, D:\CarND\IMG\right_2016_11_27_23_18_39_026.jpg, -0.08667748, 1, 0, 30.18964
D:\CarND\IMG\center_2016_11_27_23_18_39_135.jpg, D:\CarND\IMG\left_2016_11_27_23_18_39_135.jpg, D:\CarND\IMG\right_2016_11_27_23_18_39_135.jpg, -0.1005431, 1, 0, 30.18926
D:\CarND\IMG\center_2016_11_27_23_18_39_236.jpg, D:\CarND\IMG\left_2016_11_27_23_18_39_236.jpg, D:\CarND\IMG\right_2016_11_27_23_18_39_236.jpg, -0.1190808, 1, 0, 30.18952
D:\CarND\IMG\center_2016_11_27_23_18_39_336.jpg, D:\CarND\IMG\left_2016_11_27_23_18_39_336.jpg, D:\CarND\IMG\right_2016_11_27_23_18_39_336.jpg, -0.1202866, 1, 0, 30.18953
D:\CarND\IMG\center_2016_11_27_23_18_39_441.jpg, D:\CarND\IMG\left_2016_11_27_23_18_39_441.jpg, D:\CarND\IMG\right_2016_11_27_23_18_39_441.jpg, -0.1202866, 1, 0, 30.18961
D:\CarND\IMG\center_2016_11_27_23_18_44_683.jpg, D:\CarND\IMG\left_2016_11_27_23_18_44_683.jpg, D:\CarND\IMG\right_2016_11_27_23_18_44_683.jpg, -0.07627827, 1, 0, 30.1916
D:\CarND\IMG\center_2016_11_27_23_18_44_787.jpg, D:\CarND\IMG\left_2016_11_27_23_18_44_787.jpg, D:\CarND\IMG\right_2016_11_27_23_18_44_787.jpg, -0.06467334, 1, 0, 30.19033
D:\CarND\IMG\center_2016_11_27_23_18_44_892.jpg, D:\CarND\IMG\left_2016_11_27_23_18_44_892.jpg, D:\CarND\IMG\right_2016_11_27_23_18_44_892.jpg, -0.06467334, 1, 0, 30.19051
D:\CarND\IMG\center_2016_11_27_23_18_44_996.jpg, D:\CarND\IMG\left_2016_11_27_23_18_44_996.jpg, D:\CarND\IMG\right_2016_11_27_23_18_44_996.jpg, -0.06346763, 1, 0, 30.19056
D:\CarND\IMG\center_2016_11_27_23_18_45_099.jpg, D:\CarND\IMG\left_2016_11_27_23_18_45_099.jpg, D:\CarND\IMG\right_2016_11_27_23_18_45_099.jpg, -0.05774052, 1, 0, 30.19069
D:\CarND\IMG\center_2016_11_27_23_18_45_204.jpg, D:\CarND\IMG\left_2016_11_27_23_18_45_204.jpg, D:\CarND\IMG\right_2016_11_27_23_18_45_204.jpg, -0.05653482, 1, 0, 30.18984
D:\CarND\IMG\center_2016_11_27_23_18_45_315.jpg, D:\CarND\IMG\left_2016_11_27_23_18_45_315.jpg, D:\CarND\IMG\right_2016_11_27_23_18_45_315.jpg, -0.07853894, 1, 0, 30.19012
D:\CarND\IMG\center_2016_11_27_23_18_45_419.jpg, D:\CarND\IMG\left_2016_11_27_23_18_45_419.jpg, D:\CarND\IMG\right_2016_11_27_23_18_45_419.jpg, -0.1109423, 1, 0, 30.18879
D:\CarND\IMG\center_2016_11_27_23_18_45_528.jpg, D:\CarND\IMG\left_2016_11_27_23_18_45_528.jpg, D:\CarND\IMG\right_2016_11_27_23_18_45_528.jpg, -0.112148, 1, 0, 30.19007
D:\CarND\IMG\center_2016_11_27_23_18_45_639.jpg, D:\CarND\IMG\left_2016_11_27_23_18_45_639.jpg, D:\CarND\IMG\right_2016_11_27_23_18_45_639.jpg, -0.112148, 1, 0, 30.18963
D:\CarND\IMG\center_2016_11_27_23_18_45_749.jpg, D:\CarND\IMG\left_2016_11_27_23_18_45_749.jpg, D:\CarND\IMG\right_2016_11_27_23_18_45_749.jpg, -0.112148, 1, 0, 30.19124
D:\CarND\IMG\center_2016_11_27_23_18_45_859.jpg, D:\CarND\IMG\left_2016_11_27_23_18_45_859.jpg, D:\CarND\IMG\right_2016_11_27_23_18_45_859.jpg, -0.112148, 1, 0, 30.19034
D:\CarND\IMG\center_2016_11_27_23_18_45_966.jpg, D:\CarND\IMG\left_2016_11_27_23_18_45_966.jpg, D:\CarND\IMG\right_2016_11_27_23_18_45_966.jpg, -0.112148, 1, 0, 30.19034
D:\CarND\IMG\center_2016_11_27_23_18_46_073.jpg, D:\CarND\IMG\left_2016_11_27_23_18_46_073.jpg, D:\CarND\IMG\right_2016_11_27_23_18_46_073.jpg, -0.112148, 1, 0, 30.1905
D:\CarND\IMG\center_2016_11_27_23_18_46_181.jpg, D:\CarND\IMG\left_2016_11_27_23_18_46_181.jpg, D:\CarND\IMG\right_2016_11_27_23_18_46_181.jpg, -0.112148, 1, 0, 30.19033
D:\CarND\IMG\center_2016_11_27_23_18_46_286.jpg, D:\CarND\IMG\left_2016_11_27_23_18_46_286.jpg, D:\CarND\IMG\right_2016_11_27_23_18_46_286.jpg, -0.08547177, 1, 0, 30.19111
D:\CarND\IMG\center_2016_11_27_23_18_46_394.jpg, D:\CarND\IMG\left_2016_11_27_23_18_46_394.jpg, D:\CarND\IMG\right_2016_11_27_23_18_46_394.jpg, -0.03000928, 1, 0, 30.19117
D:\CarND\IMG\center_2016_11_27_23_18_46_504.jpg, D:\CarND\IMG\left_2016_11_27_23_18_46_504.jpg, D:\CarND\IMG\right_2016_11_27_23_18_46_504.jpg, 0, 1, 0, 30.1909
D:\CarND\IMG\center_2016_11_27_23_18_46_613.jpg, D:\CarND\IMG\left_2016_11_27_23_18_46_613.jpg, D:\CarND\IMG\right_2016_11_27_23_18_46_613.jpg, 0, 1, 0, 30.19004
D:\CarND\IMG\center_2016_11_27_23_18_46_722.jpg, D:\CarND\IMG\left_2016_11_27_23_18_46_722.jpg, D:\CarND\IMG\right_2016_11_27_23_18_46_722.jpg, 0, 1, 0, 30.19057
D:\CarND\IMG\center_2016_11_27_23_18_46_831.jpg, D:\CarND\IMG\left_2016_11_27_23_18_46_831.jpg, D:\CarND\IMG\right_2016_11_27_23_18_46_831.jpg, 0, 1, 0, 30.18982
D:\CarND\IMG\center_2016_11_27_23_18_46_940.jpg, D:\CarND\IMG\left_2016_11_27_23_18_46_940.jpg, D:\CarND\IMG\right_2016_11_27_23_18_46_940.jpg, 0, 1, 0, 30.19027
D:\CarND\IMG\center_2016_11_27_23_18_47_048.jpg, D:\CarND\IMG\left_2016_11_27_23_18_47_048.jpg, D:\CarND\IMG\right_2016_11_27_23_18_47_048.jpg, 0, 1, 0, 30.19037
D:\CarND\IMG\center_2016_11_27_23_18_47_156.jpg, D:\CarND\IMG\left_2016_11_27_23_18_47_156.jpg, D:\CarND\IMG\right_2016_11_27_23_18_47_156.jpg, 0, 1, 0, 30.1903
D:\CarND\IMG\center_2016_11_27_23_18_47_262.jpg, D:\CarND\IMG\left_2016_11_27_23_18_47_262.jpg, D:\CarND\IMG\right_2016_11_27_23_18_47_262.jpg, 0, 1, 0, 30.19029
D:\CarND\IMG\center_2016_11_27_23_18_47_368.jpg, D:\CarND\IMG\left_2016_11_27_23_18_47_368.jpg, D:\CarND\IMG\right_2016_11_27_23_18_47_368.jpg, 0, 1, 0, 30.19028
D:\CarND\IMG\center_2016_11_27_23_18_47_474.jpg, D:\CarND\IMG\left_2016_11_27_23_18_47_474.jpg, D:\CarND\IMG\right_2016_11_27_23_18_47_474.jpg, 0, 1, 0, 30.19026
D:\CarND\IMG\center_2016_11_27_23_18_47_578.jpg, D:\CarND\IMG\left_2016_11_27_23_18_47_578.jpg, D:\CarND\IMG\right_2016_11_27_23_18_47_578.jpg, 0, 1, 0, 30.19033
D:\CarND\IMG\center_2016_11_27_23_18_47_681.jpg, D:\CarND\IMG\left_2016_11_27_23_18_47_681.jpg, D:\CarND\IMG\right_2016_11_27_23_18_47_681.jpg, 0, 1, 0, 30.19034
D:\CarND\IMG\center_2016_11_27_23_18_47_787.jpg, D:\CarND\IMG\left_2016_11_27_23_18_47_787.jpg, D:\CarND\IMG\right_2016_11_27_23_18_47_787.jpg, 0, 1, 0, 30.19009
D:\CarND\IMG\center_2016_11_27_23_18_54_724.jpg, D:\CarND\IMG\left_2016_11_27_23_18_54_724.jpg, D:\CarND\IMG\right_2016_11_27_23_18_54_724.jpg, -0.06467334, 1, 0, 30.18933
D:\CarND\IMG\center_2016_11_27_23_18_54_828.jpg, D:\CarND\IMG\left_2016_11_27_23_18_54_828.jpg, D:\CarND\IMG\right_2016_11_27_23_18_54_828.jpg, -0.06693403, 1, 0, 30.1895
D:\CarND\IMG\center_2016_11_27_23_18_54_930.jpg, D:\CarND\IMG\left_2016_11_27_23_18_54_930.jpg, D:\CarND\IMG\right_2016_11_27_23_18_54_930.jpg, -0.07401756, 1, 0, 30.18951
D:\CarND\IMG\center_2016_11_27_23_18_55_032.jpg, D:\CarND\IMG\left_2016_11_27_23_18_55_032.jpg, D:\CarND\IMG\right_2016_11_27_23_18_55_032.jpg, -0.06120693, 1, 0, 30.18982
D:\CarND\IMG\center_2016_11_27_23_18_55_133.jpg, D:\CarND\IMG\left_2016_11_27_23_18_55_133.jpg, D:\CarND\IMG\right_2016_11_27_23_18_55_133.jpg, -0.04960201, 1, 0, 30.18992
D:\CarND\IMG\center_2016_11_27_23_18_55_237.jpg, D:\CarND\IMG\left_2016_11_27_23_18_55_237.jpg, D:\CarND\IMG\right_2016_11_27_23_18_55_237.jpg, -0.03573639, 1, 0, 30.18998
D:\CarND\IMG\center_2016_11_27_23_18_55_340.jpg, D:\CarND\IMG\left_2016_11_27_23_18_55_340.jpg, D:\CarND\IMG\right_2016_11_27_23_18_55_340.jpg, -0.03347568, 1, 0, 30.18993
D:\CarND\IMG\center_2016_11_27_23_18_55_442.jpg, D:\CarND\IMG\left_2016_11_27_23_18_55_442.jpg, D:\CarND\IMG\right_2016_11_27_23_18_55_442.jpg, -0.03347568, 1, 0, 30.18992
D:\CarND\IMG\center_2016_11_27_23_18_55_548.jpg, D:\CarND\IMG\left_2016_11_27_23_18_55_548.jpg, D:\CarND\IMG\right_2016_11_27_23_18_55_548.jpg, -0.03347568, 1, 0, 30.18993
D:\CarND\IMG\center_2016_11_27_23_18_55_655.jpg, D:\CarND\IMG\left_2016_11_27_23_18_55_655.jpg, D:\CarND\IMG\right_2016_11_27_23_18_55_655.jpg, -0.02066506, 1, 0, 30.18998
D:\CarND\IMG\center_2016_11_27_23_18_55_765.jpg, D:\CarND\IMG\left_2016_11_27_23_18_55_765.jpg, D:\CarND\IMG\right_2016_11_27_23_18_55_765.jpg, -0.01147154, 1, 0, 30.18996
D:\CarND\IMG\center_2016_11_27_23_18_55_874.jpg, D:\CarND\IMG\left_2016_11_27_23_18_55_874.jpg, D:\CarND\IMG\right_2016_11_27_23_18_55_874.jpg, -0.02413145, 1, 0, 30.18994
D:\CarND\IMG\center_2016_11_27_23_18_55_981.jpg, D:\CarND\IMG\left_2016_11_27_23_18_55_981.jpg, D:\CarND\IMG\right_2016_11_27_23_18_55_981.jpg, -0.02759787, 1, 0, 30.18992
D:\CarND\IMG\center_2016_11_27_23_18_56_093.jpg, D:\CarND\IMG\left_2016_11_27_23_18_56_093.jpg, D:\CarND\IMG\right_2016_11_27_23_18_56_093.jpg, -0.03573639, 1, 0, 30.1899
D:\CarND\IMG\center_2016_11_27_23_18_56_206.jpg, D:\CarND\IMG\left_2016_11_27_23_18_56_206.jpg, D:\CarND\IMG\right_2016_11_27_23_18_56_206.jpg, -0.0438749, 1, 0, 30.18988
D:\CarND\IMG\center_2016_11_27_23_18_56_316.jpg, D:\CarND\IMG\left_2016_11_27_23_18_56_316.jpg, D:\CarND\IMG\right_2016_11_27_23_18_56_316.jpg, -0.05080772, 1, 0, 30.18984
D:\CarND\IMG\center_2016_11_27_23_18_56_425.jpg, D:\CarND\IMG\left_2016_11_27_23_18_56_425.jpg, D:\CarND\IMG\right_2016_11_27_23_18_56_425.jpg, -0.05080772, 1, 0, 30.18993
D:\CarND\IMG\center_2016_11_27_23_18_56_534.jpg, D:\CarND\IMG\left_2016_11_27_23_18_56_534.jpg, D:\CarND\IMG\right_2016_11_27_23_18_56_534.jpg, -0.05080772, 1, 0, 30.18996
D:\CarND\IMG\center_2016_11_27_23_18_56_645.jpg, D:\CarND\IMG\left_2016_11_27_23_18_56_645.jpg, D:\CarND\IMG\right_2016_11_27_23_18_56_645.jpg, -0.05080772, 1, 0, 30.19
D:\CarND\IMG\center_2016_11_27_23_18_56_757.jpg, D:\CarND\IMG\left_2016_11_27_23_18_56_757.jpg, D:\CarND\IMG\right_2016_11_27_23_18_56_757.jpg, -0.01840435, 1, 0, 30.19013
D:\CarND\IMG\center_2016_11_27_23_18_56_869.jpg, D:\CarND\IMG\left_2016_11_27_23_18_56_869.jpg, D:\CarND\IMG\right_2016_11_27_23_18_56_869.jpg, 0, 1, 0, 30.19008
D:\CarND\IMG\center_2016_11_27_23_18_56_982.jpg, D:\CarND\IMG\left_2016_11_27_23_18_56_982.jpg, D:\CarND\IMG\right_2016_11_27_23_18_56_982.jpg, 0, 1, 0, 30.19009
D:\CarND\IMG\center_2016_11_27_23_18_57_095.jpg, D:\CarND\IMG\left_2016_11_27_23_18_57_095.jpg, D:\CarND\IMG\right_2016_11_27_23_18_57_095.jpg, 0, 1, 0, 30.19007
D:\CarND\IMG\center_2016_11_27_23_18_57_210.jpg, D:\CarND\IMG\left_2016_11_27_23_18_57_210.jpg, D:\CarND\IMG\right_2016_11_27_23_18_57_210.jpg, 0, 1, 0, 30.19011
D:\CarND\IMG\center_2016_11_27_23_18_57_324.jpg, D:\CarND\IMG\left_2016_11_27_23_18_57_324.jpg, D:\CarND\IMG\right_2016_11_27_23_18_57_324.jpg, 0, 1, 0, 30.1901
D:\CarND\IMG\center_2016_11_27_23_18_57_438.jpg, D:\CarND\IMG\left_2016_11_27_23_18_57_438.jpg, D:\CarND\IMG\right_2016_11_27_23_18_57_438.jpg, 0, 1, 0, 30.1901
D:\CarND\IMG\center_2016_11_27_23_18_57_551.jpg, D:\CarND\IMG\left_2016_11_27_23_18_57_551.jpg, D:\CarND\IMG\right_2016_11_27_23_18_57_551.jpg, 0, 1, 0, 30.19011
D:\CarND\IMG\center_2016_11_27_23_18_57_664.jpg, D:\CarND\IMG\left_2016_11_27_23_18_57_664.jpg, D:\CarND\IMG\right_2016_11_27_23_18_57_664.jpg, 0, 1, 0, 30.19008
D:\CarND\IMG\center_2016_11_27_23_18_57_778.jpg, D:\CarND\IMG\left_2016_11_27_23_18_57_778.jpg, D:\CarND\IMG\right_2016_11_27_23_18_57_778.jpg, 0, 1, 0, 30.19007
D:\CarND\IMG\center_2016_11_27_23_18_57_890.jpg, D:\CarND\IMG\left_2016_11_27_23_18_57_890.jpg, D:\CarND\IMG\right_2016_11_27_23_18_57_890.jpg, 0, 1, 0, 30.1901
D:\CarND\IMG\center_2016_11_27_23_18_58_003.jpg, D:\CarND\IMG\left_2016_11_27_23_18_58_003.jpg, D:\CarND\IMG\right_2016_11_27_23_18_58_003.jpg, 0, 1, 0, 30.19009
D:\CarND\IMG\center_2016_11_27_23_18_58_117.jpg, D:\CarND\IMG\left_2016_11_27_23_18_58_117.jpg, D:\CarND\IMG\right_2016_11_27_23_18_58_117.jpg, 0, 1, 0, 30.19009
D:\CarND\IMG\center_2016_11_27_23_18_58_230.jpg, D:\CarND\IMG\left_2016_11_27_23_18_58_230.jpg, D:\CarND\IMG\right_2016_11_27_23_18_58_230.jpg, 0, 1, 0, 30.19007
D:\CarND\IMG\center_2016_11_27_23_18_58_345.jpg, D:\CarND\IMG\left_2016_11_27_23_18_58_345.jpg, D:\CarND\IMG\right_2016_11_27_23_18_58_345.jpg, 0, 1, 0, 30.19011
D:\CarND\IMG\center_2016_11_27_23_18_58_460.jpg, D:\CarND\IMG\left_2016_11_27_23_18_58_460.jpg, D:\CarND\IMG\right_2016_11_27_23_18_58_460.jpg, 0, 1, 0, 30.19011
D:\CarND\IMG\center_2016_11_27_23_18_58_575.jpg, D:\CarND\IMG\left_2016_11_27_23_18_58_575.jpg, D:\CarND\IMG\right_2016_11_27_23_18_58_575.jpg, 0, 1, 0, 30.19009
D:\CarND\IMG\center_2016_11_27_23_18_58_689.jpg, D:\CarND\IMG\left_2016_11_27_23_18_58_689.jpg, D:\CarND\IMG\right_2016_11_27_23_18_58_689.jpg, 0, 1, 0, 30.19007
D:\CarND\IMG\center_2016_11_27_23_19_07_904.jpg, D:\CarND\IMG\left_2016_11_27_23_19_07_904.jpg, D:\CarND\IMG\right_2016_11_27_23_19_07_904.jpg, -0.04508061, 0.5933188, 0, 30.08631
D:\CarND\IMG\center_2016_11_27_23_19_08_026.jpg, D:\CarND\IMG\left_2016_11_27_23_19_08_026.jpg, D:\CarND\IMG\right_2016_11_27_23_19_08_026.jpg, -0.1052152, 0.6901477, 0, 30.1067
D:\CarND\IMG\center_2016_11_27_23_19_08_147.jpg, D:\CarND\IMG\left_2016_11_27_23_19_08_147.jpg, D:\CarND\IMG\right_2016_11_27_23_19_08_147.jpg, -0.1514842, 0.6901477, 0, 30.10594
D:\CarND\IMG\center_2016_11_27_23_19_08_269.jpg, D:\CarND\IMG\left_2016_11_27_23_19_08_269.jpg, D:\CarND\IMG\right_2016_11_27_23_19_08_269.jpg, -0.1653498, 0.7191963, 0, 30.11426
D:\CarND\IMG\center_2016_11_27_23_19_08_371.jpg, D:\CarND\IMG\left_2016_11_27_23_19_08_371.jpg, D:\CarND\IMG\right_2016_11_27_23_19_08_371.jpg, -0.1653498, 0.7385621, 0, 30.12517
D:\CarND\IMG\center_2016_11_27_23_19_08_471.jpg, D:\CarND\IMG\left_2016_11_27_23_19_08_471.jpg, D:\CarND\IMG\right_2016_11_27_23_19_08_471.jpg, -0.1653498, 0.7385621, 0, 30.12453
D:\CarND\IMG\center_2016_11_27_23_19_08_576.jpg, D:\CarND\IMG\left_2016_11_27_23_19_08_576.jpg, D:\CarND\IMG\right_2016_11_27_23_19_08_576.jpg, -0.1653498, 0.7385621, 0, 30.12472
D:\CarND\IMG\center_2016_11_27_23_19_08_677.jpg, D:\CarND\IMG\left_2016_11_27_23_19_08_677.jpg, D:\CarND\IMG\right_2016_11_27_23_19_08_677.jpg, -0.1561563, 0.7191963, 0, 30.12839
D:\CarND\IMG\center_2016_11_27_23_19_08_778.jpg, D:\CarND\IMG\left_2016_11_27_23_19_08_778.jpg, D:\CarND\IMG\right_2016_11_27_23_19_08_778.jpg, -0.0901439, 0.7191963, 0, 30.13025
D:\CarND\IMG\center_2016_11_27_23_19_08_880.jpg, D:\CarND\IMG\left_2016_11_27_23_19_08_880.jpg, D:\CarND\IMG\right_2016_11_27_23_19_08_880.jpg, 0, 0.6998306, 0, 30.1172
D:\CarND\IMG\center_2016_11_27_23_19_08_980.jpg, D:\CarND\IMG\left_2016_11_27_23_19_08_980.jpg, D:\CarND\IMG\right_2016_11_27_23_19_08_980.jpg, 0, 0.6901477, 0, 30.12449
D:\CarND\IMG\center_2016_11_27_23_19_09_083.jpg, D:\CarND\IMG\left_2016_11_27_23_19_09_083.jpg, D:\CarND\IMG\right_2016_11_27_23_19_09_083.jpg, 0, 0.6707819, 0, 30.10586
D:\CarND\IMG\center_2016_11_27_23_19_09_186.jpg, D:\CarND\IMG\left_2016_11_27_23_19_09_186.jpg, D:\CarND\IMG\right_2016_11_27_23_19_09_186.jpg, 0, 0.6707819, 0, 30.11528
D:\CarND\IMG\center_2016_11_27_23_19_09_289.jpg, D:\CarND\IMG\left_2016_11_27_23_19_09_289.jpg, D:\CarND\IMG\right_2016_11_27_23_19_09_289.jpg, 0, 0.6901477, 0, 30.10816
D:\CarND\IMG\center_2016_11_27_23_19_09_393.jpg, D:\CarND\IMG\left_2016_11_27_23_19_09_393.jpg, D:\CarND\IMG\right_2016_11_27_23_19_09_393.jpg, 0, 0.6998306, 0, 30.11597
D:\CarND\IMG\center_2016_11_27_23_19_09_496.jpg, D:\CarND\IMG\left_2016_11_27_23_19_09_496.jpg, D:\CarND\IMG\right_2016_11_27_23_19_09_496.jpg, 0, 0.6998306, 0, 30.11126
D:\CarND\IMG\center_2016_11_27_23_19_09_598.jpg, D:\CarND\IMG\left_2016_11_27_23_19_09_598.jpg, D:\CarND\IMG\right_2016_11_27_23_19_09_598.jpg, 0, 0.6901477, 0, 30.11222
D:\CarND\IMG\center_2016_11_27_23_19_09_698.jpg, D:\CarND\IMG\left_2016_11_27_23_19_09_698.jpg, D:\CarND\IMG\right_2016_11_27_23_19_09_698.jpg, 0, 0.6901477, 0, 30.11203
D:\CarND\IMG\center_2016_11_27_23_19_14_437.jpg, D:\CarND\IMG\left_2016_11_27_23_19_14_437.jpg, D:\CarND\IMG\right_2016_11_27_23_19_14_437.jpg, 0.3065682, 0.835391, 0, 30.14359
D:\CarND\IMG\center_2016_11_27_23_19_14_548.jpg, D:\CarND\IMG\left_2016_11_27_23_19_14_548.jpg, D:\CarND\IMG\right_2016_11_27_23_19_14_548.jpg, 0.3413829, 0.835391, 0, 30.14734
D:\CarND\IMG\center_2016_11_27_23_19_14_648.jpg, D:\CarND\IMG\left_2016_11_27_23_19_14_648.jpg, D:\CarND\IMG\right_2016_11_27_23_19_14_648.jpg, 0.3401772, 0.835391, 0, 30.14357
D:\CarND\IMG\center_2016_11_27_23_19_14_748.jpg, D:\CarND\IMG\left_2016_11_27_23_19_14_748.jpg, D:\CarND\IMG\right_2016_11_27_23_19_14_748.jpg, 0.3309837, 0.835391, 0, 30.13927
D:\CarND\IMG\center_2016_11_27_23_19_14_852.jpg, D:\CarND\IMG\left_2016_11_27_23_19_14_852.jpg, D:\CarND\IMG\right_2016_11_27_23_19_14_852.jpg, 0.3181731, 0.835391, 0, 30.14663
D:\CarND\IMG\center_2016_11_27_23_19_14_958.jpg, D:\CarND\IMG\left_2016_11_27_23_19_14_958.jpg, D:\CarND\IMG\right_2016_11_27_23_19_14_958.jpg, 0.3100345, 0.8450738, 0, 30.15069
D:\CarND\IMG\center_2016_11_27_23_19_15_067.jpg, D:\CarND\IMG\left_2016_11_27_23_19_15_067.jpg, D:\CarND\IMG\right_2016_11_27_23_19_15_067.jpg, 0.2221687, 0.8547567, 0, 30.15165
D:\CarND\IMG\center_2016_11_27_23_19_15_177.jpg, D:\CarND\IMG\left_2016_11_27_23_19_15_177.jpg, D:\CarND\IMG\right_2016_11_27_23_19_15_177.jpg, 0.03453068, 0.8644396, 0, 30.15579
D:\CarND\IMG\center_2016_11_27_23_19_15_291.jpg, D:\CarND\IMG\left_2016_11_27_23_19_15_291.jpg, D:\CarND\IMG\right_2016_11_27_23_19_15_291.jpg, 0, 0.8644396, 0, 30.15432
D:\CarND\IMG\center_2016_11_27_23_19_15_403.jpg, D:\CarND\IMG\left_2016_11_27_23_19_15_403.jpg, D:\CarND\IMG\right_2016_11_27_23_19_15_403.jpg, 0, 0.9031711, 0, 30.16055
D:\CarND\IMG\center_2016_11_27_23_19_15_514.jpg, D:\CarND\IMG\left_2016_11_27_23_19_15_514.jpg, D:\CarND\IMG\right_2016_11_27_23_19_15_514.jpg, 0, 0.9515856, 0, 30.18105
D:\CarND\IMG\center_2016_11_27_23_19_15_627.jpg, D:\CarND\IMG\left_2016_11_27_23_19_15_627.jpg, D:\CarND\IMG\right_2016_11_27_23_19_15_627.jpg, 0, 0.9515856, 0, 30.17932
D:\CarND\IMG\center_2016_11_27_23_19_15_741.jpg, D:\CarND\IMG\left_2016_11_27_23_19_15_741.jpg, D:\CarND\IMG\right_2016_11_27_23_19_15_741.jpg, 0, 0.9515856, 0, 30.1801
D:\CarND\IMG\center_2016_11_27_23_19_15_856.jpg, D:\CarND\IMG\left_2016_11_27_23_19_15_856.jpg, D:\CarND\IMG\right_2016_11_27_23_19_15_856.jpg, 0, 0.9515856, 0, 30.17729
D:\CarND\IMG\center_2016_11_27_23_19_15_971.jpg, D:\CarND\IMG\left_2016_11_27_23_19_15_971.jpg, D:\CarND\IMG\right_2016_11_27_23_19_15_971.jpg, 0, 0.9515856, 0, 30.1799
D:\CarND\IMG\center_2016_11_27_23_19_16_086.jpg, D:\CarND\IMG\left_2016_11_27_23_19_16_086.jpg, D:\CarND\IMG\right_2016_11_27_23_19_16_086.jpg, 0, 0.9515856, 0, 30.17797
